id_question,creationDate,score,viewCount,answerCount,commentCount,favoriteCount,tags,id_selected_answer,value
26682138,"2014-10-31 19:33:05",2,607,2,3,0,<ios><swift><sendasynchronousrequest>,26766246,0.29030969032868
31148644,"2015-06-30 21:15:22",5,206,3,0,1,<swift><dictionary><optional><unwrap>,31148769,0.29030969032868
27742359,"2015-01-02 12:37:13",1,71,1,0,0,<swift><sequence>,27742494,0.2892190161884399
28016699,"2015-01-19 01:19:52",1,139,2,0,0,<swift><uilabel>,28016942,0.2892190161884399
28785525,"2015-02-28 18:53:32",-1,39,2,1,0,<swift><operators><downcasting>,28785832,0.2892190161884399
31734817,"2015-07-30 21:59:14",0,25,1,0,0,<ios><arrays><swift><multidimensional-array><optional>,31734882,0.2892190161884399
29970636,"2015-04-30 14:37:40",0,203,1,4,0,<swift><realm><object-object-mapping>,29983721,0.28873567915554965
25107460,"2014-08-03 17:52:34",1,142,1,0,0,<ios><arrays><swift><nsuserdefaults>,25107511,0.2875400066958613
25173989,"2014-08-07 04:09:32",2,147,1,0,0,<swift>,25174019,0.2875400066958613
28429630,"2015-02-10 10:42:01",0,191,2,2,0,<ios><iphone><swift><xcode6>,28493302,0.2875400066958613
31137648,"2015-06-30 11:57:49",0,57,2,0,0,<ios><swift><alamofire>,NULL,0.2875400066958613
28565340,"2015-02-17 15:46:24",-1,79,1,2,0,<swift><ios8><xcode6><uialertview><optional>,28566665,0.28718943332957486
28247612,"2015-01-31 02:43:25",0,391,1,12,1,<swift><syntax><optional>,28247921,0.28701823437485313
30353610,"2015-05-20 15:07:05",1,84,1,3,0,<ios><swift><xcode6>,30354306,0.28701823437485313
26189616,"2014-10-04 04:26:48",0,109,1,1,0,<ios><objective-c><swift>,26190080,0.2867284084919205
30473090,"2015-05-27 04:18:48",0,305,2,9,0,<ios><swift><nsdateformatter>,30473484,0.2850721000642599
29354673,"2015-03-30 19:32:08",0,37,1,1,0,<swift><unwind-segue>,30446220,0.2845352442206916
31414431,"2015-07-14 18:24:41",0,104,1,0,0,<swift><parsing><null>,31415729,0.2845352442206916
27412452,"2014-12-10 22:59:49",0,113,0,6,0,<swift><ios8><coordinates><core-location><cllocationmanager>,NULL,0.284223723259393
29494921,"2015-04-07 15:08:44",2,74,2,0,0,<swift><methods><optional-parameters>,29495304,0.284223723259393
24016668,"2014-06-03 13:37:59",3,1336,2,0,0,<swift>,24056236,0.28368847200995556
28034633,"2015-01-19 22:31:08",2,165,4,7,0,<cocoa><swift>,28034789,0.28368847200995556
28420537,"2015-02-09 22:20:01",0,79,1,0,0,<arrays><swift><generics><dictionary><filter>,28421177,0.28368847200995556
31259921,"2015-07-07 04:47:19",0,68,2,4,0,<ios><json><swift><fatal-error><alamofire>,31397006,0.28284655094207767
26866458,"2014-11-11 13:52:28",0,183,1,0,0,<swift><sprite-kit><optional><sknode>,26866497,0.28259689134177934
28519909,"2015-02-14 20:22:35",0,156,1,0,0,<ios><swift>,28519954,0.2825892420849635
24846570,"2014-07-20 01:45:43",1,63,0,7,0,<ios><variables><swift><apple><optional>,NULL,0.28182151326651333
25871241,"2014-09-16 14:19:37",-5,1150,3,2,2,<ios><swift>,25871434,0.28182151326651333
30784124,"2015-06-11 14:47:46",0,87,2,6,0,<ios><swift><ads>,30784956,0.28182151326651333
28826166,"2015-03-03 07:19:45",0,38,1,0,0,<swift><optional>,NULL,0.2808508493206511
25930126,"2014-09-19 08:59:01",3,146,1,2,2,<syntax><swift><xcode6><optional-values>,NULL,0.2805537175618242
25064644,"2014-07-31 16:49:28",12,952,1,0,5,<generics><swift><optional>,NULL,0.2802559785313117
25440650,"2014-08-22 06:14:07",0,1592,0,4,0,<ios><arrays><swift><plist>,NULL,0.2802559785313117
31067176,"2015-06-26 07:15:35",3,41,2,0,1,<ios><swift><initialization><optional>,31067516,0.2798540612968313
31271095,"2015-07-07 14:14:54",0,69,2,7,0,<ios><xcode><swift><reachability><iboutlet>,31303789,0.2798540612968313
28382482,"2015-02-07 13:08:33",1,428,1,2,0,<ios><xcode><swift>,28382862,0.2797344140346425
33022511,"2015-10-08 17:38:40",0,33,1,4,0,<ios><swift>,NULL,0.2797344140346425
29031080,"2015-03-13 11:29:14",0,315,1,5,0,<swift><core-data><null><optional>,NULL,0.2795643182608002
27748928,"2015-01-02 21:43:18",0,164,2,2,0,<ios><swift>,NULL,0.27928852516207175
27783658,"2015-01-05 16:24:21",0,1678,1,2,0,<ios><iphone><xcode><swift><core-motion>,27785267,0.27900814289273823
31591453,"2015-07-23 15:13:11",-4,62,1,11,0,<arrays><swift><loops><optional>,NULL,0.27852578368017844
29047687,"2015-03-14 10:04:44",-1,114,1,1,0,<objective-c><xcode><swift><mapkit><mkannotation>,29047942,0.27795268524481914
29478665,"2015-04-06 19:58:50",3,164,1,6,1,<swift>,NULL,0.27795268524481914
29483084,"2015-04-07 03:11:50",0,40,1,0,0,<ios><objective-c><iphone><swift><ios8>,29483111,0.27795268524481914
27735067,"2015-01-01 21:59:39",0,124,1,3,0,<ios><audio><swift><compiler-errors>,27757932,0.27790423968897177
29993482,"2015-05-01 19:11:49",0,35,0,5,0,<swift><null><optional>,NULL,0.277876809938964
32639616,"2015-09-17 20:41:56",0,22,1,0,0,<swift><sprite-kit>,32656625,0.277876809938964
31199836,"2015-07-03 06:20:36",0,69,1,0,0,<ios><swift><watchkit><wkinterfacetable><wkinterfacelabel>,31200643,0.277846847372426
28621309,"2015-02-20 03:46:34",1,597,1,5,0,<ios><swift><parse.com>,NULL,0.2778377716781722
29987854,"2015-05-01 13:36:07",0,75,0,4,0,<ios><uitableview><swift>,NULL,0.27783080406304494
32457543,"2015-09-08 12:12:49",0,20,1,0,0,<iphone><swift>,NULL,0.2767977263352773
30968446,"2015-06-21 19:25:57",0,41,1,0,0,<ios><swift><uitableview><tableviewcell>,NULL,0.2758142068050776
28822796,"2015-03-03 01:56:55",0,59,0,2,0,<swift>,NULL,0.27575976151791537
30107080,"2015-05-07 16:42:48",0,18,0,0,0,<swift><optional>,NULL,0.27575976151791537
24170765,"2014-06-11 19:10:19",1,693,2,0,1,<swift><optional><optional-variables><optional-values>,NULL,0.2748456988013932
32539737,"2015-09-12 14:07:06",-1,59,1,0,0,<uibutton><swift2><ios9><xcode7-beta6><exc-bad-instruction>,NULL,0.2748456988013932
24354049,"2014-06-22 17:55:54",-1,352,3,1,1,<swift>,NULL,0.273885883558276
26236621,"2014-10-07 12:59:00",1,273,1,0,0,<ios><iphone><xcode><swift><ios8>,26236872,0.273885883558276
29365781,"2015-03-31 09:58:23",0,17,0,1,0,<swift><closures>,NULL,0.273885883558276
29953078,"2015-04-29 19:42:43",1,78,1,0,0,<ios><swift><abaddressbook>,29958195,0.27355479626680324
32400751,"2015-09-04 14:38:45",0,16,0,0,0,<objective-c><osx><swift>,NULL,0.27355479626680324
30049067,"2015-05-05 09:26:14",0,122,2,0,0,<ios><swift><uilabel>,30049376,0.2732538464401689
27872451,"2015-01-10 03:03:33",-1,467,1,1,1,<osx><swift><xcode6><nstextfield>,NULL,0.2725096463344166
26536514,"2014-10-23 20:07:29",0,509,1,0,0,<xcode><swift>,NULL,0.27239141064479033
31196727,"2015-07-03 00:31:05",-1,178,2,0,0,<swift><optional>,31234949,0.27239141064479033
27689619,"2014-12-29 13:13:55",1,427,1,1,0,<ios><swift><nsuserdefaults>,27689988,0.27226614646998104
24025495,"2014-06-03 21:47:33",0,644,2,7,1,<ios><swift><optional-values>,24025683,0.2719918673912345
25393983,"2014-08-19 22:26:26",1,89,0,1,0,<ios><swift>,NULL,0.2713375368073896
30127064,"2015-05-08 15:05:40",0,126,2,4,0,<ios><swift><uicollectionview>,30132986,0.2703784069741404
30541010,"2015-05-30 00:36:39",0,443,1,1,0,<ios><swift><uiviewcontroller><reloaddata>,30541063,0.27011891185826337
25234727,"2014-08-11 01:37:46",0,412,1,2,0,<swift>,25234932,0.26984564215866014
30695047,"2015-06-07 15:04:31",0,288,1,0,1,<ios><swift><parse.com><xcode6>,30695240,0.2696069886735492
25095581,"2014-08-02 13:34:02",0,56,1,1,0,<cocoa><swift>,NULL,0.2686974894355872
24133283,"2014-06-10 05:09:48",4,947,2,3,0,<arrays><swift><optional>,27817130,0.26795689994557303
29561226,"2015-04-10 12:17:05",-1,296,1,2,0,<ios><cocoa-touch><swift>,29561398,0.2666388058970445
31788843,"2015-08-03 13:37:09",1,63,1,2,0,<ios><swift><sqlite><fmdb>,31790665,0.2666282241251283
25879109,"2014-09-16 22:00:30",2,345,1,3,0,<swift><protocols><optional>,25879856,0.2666046816596824
29162502,"2015-03-20 08:42:39",0,69,2,3,1,<swift>,NULL,0.265826739004222
26118811,"2014-09-30 10:44:35",11,1648,2,1,3,<swift><nsnumber><key-value-coding><nskeyvaluecoding>,NULL,0.2657388993265239
25828147,"2014-09-13 22:01:33",0,417,1,0,0,<ios><generics><swift><optional-variables>,25828734,0.2653511921767215
28444213,"2015-02-11 00:01:36",3,343,1,0,1,<string><swift>,28445254,0.2653511921767215
31561806,"2015-07-22 11:27:55",0,51,3,1,0,<ios><swift><uitableview>,NULL,0.2653511921767215
28466469,"2015-02-11 23:18:13",0,84,2,5,0,<ios><swift><uiimage>,28471626,0.2644351795080045
31353098,"2015-07-11 03:22:47",-3,154,1,2,0,<swift><optional><kvc>,NULL,0.2644351795080045
26169828,"2014-10-02 21:19:40",2,145,1,0,1,<swift><optional>,26170161,0.264273670979801
31383664,"2015-07-13 12:37:52",-1,76,1,6,0,<string><swift><nsstring><optional><swift2>,31385361,0.2638538551786671
28882441,"2015-03-05 16:10:38",0,355,2,6,0,<swift><closures><optional>,28891874,0.2638272996978776
31694635,"2015-07-29 08:03:08",2,234,4,0,1,<swift><optional>,31694743,0.2636343902476435
32899174,"2015-10-02 01:20:52",3,51,2,0,0,<swift><if-statement>,NULL,0.2633374940139724
28193652,"2015-01-28 13:37:38",2,268,2,1,0,<swift><binding><functor><optional><applicative>,NULL,0.26286227650445676
24875407,"2014-07-21 21:47:31",0,134,1,0,0,<ios><swift><sprite-kit>,24875651,0.26251656176518245
24174348,"2014-06-11 23:44:22",15,1409,2,4,4,<swift><weak-references>,NULL,0.26250742342425737
29552040,"2015-04-10 01:49:25",0,107,1,0,0,<swift>,29552710,0.26179082791550784
31837109,"2015-08-05 15:46:00",1,85,2,5,0,<string><swift><struct><optional>,32017632,0.26179082791550784
32209124,"2015-08-25 16:20:29",0,33,2,0,0,<ios><swift><mkmapview><mapkit>,NULL,0.26179082791550784
29288708,"2015-03-26 20:56:10",1,94,0,6,0,<swift>,NULL,0.26161351230739216
30555255,"2015-05-31 08:13:53",0,223,2,2,0,<iphone><xcode><swift>,NULL,0.26077990056763967
32645517,"2015-09-18 06:44:21",0,49,5,0,1,<ios><swift><nsuserdefaults><optional>,32645693,0.26056560098486586
24403296,"2014-06-25 08:04:33",-3,88,2,4,0,<ios><iphone><swift><ios8>,NULL,0.2601143689807391
28400965,"2015-02-09 00:13:08",0,481,4,0,0,<ios><swift>,28400986,0.2601143689807391
32695837,"2015-09-21 12:57:21",0,53,2,0,0,<swift2><optional-values>,32696162,0.2601143689807391
24898138,"2014-07-22 21:26:13",3,1411,2,1,0,<ios><core-data><swift>,NULL,0.2600437595673265
31080641,"2015-06-26 19:19:36",2,100,2,0,0,<ios><swift><generics><null>,31080811,0.2600437595673265
30524327,"2015-05-29 08:04:36",0,70,1,2,0,<swift><parse.com>,NULL,0.25957104011230586
29920427,"2015-04-28 13:07:13",3,177,2,2,1,<ios><swift><optional>,29920545,0.25895801368674254
30482687,"2015-05-27 12:37:36",0,114,0,5,0,<ios><swift><mkmapview><viewcontroller>,NULL,0.25869885514166807
24091914,"2014-06-06 23:10:11",0,960,1,17,0,<uiwebview><nsstring><swift>,24092758,0.25838683597843615
31036387,"2015-06-24 20:28:43",0,46,1,0,0,<ios><iphone><swift><camera>,31036677,0.25774776021340035
25710084,"2014-09-07 12:19:28",0,370,1,0,1,<ios><xcode><swift><optional><beta>,25710148,0.2574634049890113
26449843,"2014-10-19 11:06:12",0,1434,2,0,0,<core-data><swift><ios8>,NULL,0.2572909049355567
30966090,"2015-06-21 15:18:32",0,228,1,0,0,<ios><swift><optional>,30966195,0.2572909049355567
25485273,"2014-08-25 11:50:54",28,4717,1,0,3,<ios><swift><subclass><nsmanagedobject>,25495194,0.2569530302671938
31573880,"2015-07-22 20:59:49",0,30,0,0,0,<ios><swift><sprite-kit>,NULL,0.25672315344979424
28258152,"2015-02-01 00:31:26",1,35,1,2,1,<ios><objective-c><swift>,28258193,0.256670231548784
32346437,"2015-09-02 06:56:47",0,60,1,1,0,<swift><parsing>,32346535,0.256670231548784
33057953,"2015-10-10 19:14:30",-1,36,2,6,0,<ios><iphone><xcode><swift>,NULL,0.256670231548784
30006555,"2015-05-02 19:28:37",1,42,5,0,0,<swift><optional-variables>,NULL,0.25614694339599436
31253271,"2015-07-06 18:41:22",-1,28,1,1,0,<ios><xcode><swift><swrevealviewcontroller>,NULL,0.25614694339599436
31416841,"2015-07-14 20:38:38",0,59,1,0,0,<ios><swift><nsstring><facebook-login>,31417159,0.25611649412995585
32444151,"2015-09-07 18:14:43",0,33,1,3,0,<ios><iphone><swift><uiimageview><runtime-error>,32444514,0.25611649412995585
24548475,"2014-07-03 08:18:42",2,304,2,2,2,<swift><optional>,24549097,0.25569978779088937
24459771,"2014-06-27 19:49:58",3,1946,1,1,0,<swift>,24461437,0.25545963236034563
31070904,"2015-06-26 10:30:43",-3,126,2,1,0,<swift><dictionary>,31071137,0.2549758565595546
26268687,"2014-10-09 00:51:27",2,1530,1,0,0,<swift><sprite-kit>,26268811,0.2546787331264068
27219757,"2014-11-30 23:53:00",3,61,1,0,0,<ios><xcode><swift>,27219820,0.2546787331264068
28501014,"2015-02-13 13:43:32",1,76,1,0,0,<ios><xcode><swift><uitextfield><uigesturerecognizer>,28503773,0.2546787331264068
28863503,"2015-03-04 19:46:56",-3,48,1,3,0,<ios><cocoa-touch><swift>,NULL,0.2546787331264068
26863585,"2014-11-11 11:14:45",0,580,2,9,0,<ios><random><swift><switch-statement><return-type>,26866687,0.25459589857552223
24065442,"2014-06-05 16:27:08",4,2192,3,0,1,<swift>,24065673,0.25396792308818483
27225232,"2014-12-01 09:26:00",2,145,2,0,0,<ios><swift><optional>,27226589,0.25396792308818483
29190813,"2015-03-22 03:56:46",0,520,1,4,0,<ios><iphone><swift><parse.com><uiimageview>,29211766,0.25396792308818483
25986295,"2014-09-23 03:15:51",1,203,1,0,0,<function><swift><optional>,25986552,0.2531662177028526
32320959,"2015-08-31 22:37:36",0,32,1,0,0,<ios><swift><delegates>,NULL,0.2529294625211479
28253048,"2015-01-31 15:06:08",0,165,2,6,1,<ios><uitableview><swift><null>,NULL,0.25272565089671833
32818478,"2015-09-28 08:17:34",1,46,1,4,0,<ios><swift><initialization>,32820280,0.2524680828429459
26304985,"2014-10-10 17:33:43",4,397,5,0,1,<swift><error-handling><optional>,26306960,0.2523927140918685
29153062,"2015-03-19 19:11:14",0,115,2,0,0,<json><swift><uiimageview><alamofire><swifty-json>,29158375,0.2523218120651842
26734570,"2014-11-04 11:57:09",0,101,2,2,0,<swift><searchbar>,26778205,0.25213225970494424
26079609,"2014-09-27 22:01:44",3,760,1,0,0,<ios><swift><xcode6>,NULL,0.25175104606144283
26670039,"2014-10-31 08:11:47",2,63,1,3,0,<ios><swift>,26690822,0.25175104606144283
31975048,"2015-08-12 20:45:00",3,53,1,1,0,<swift><sqlite><nsdate>,31975129,0.24863793410036333
29029542,"2015-03-13 10:09:51",2,219,3,3,1,<swift><null><optional>,NULL,0.24845780695460692
29202308,"2015-03-23 02:11:58",2,79,1,4,0,<swift><optional>,29202834,0.24822277715246185
24034483,"2014-06-04 10:02:40",62,19179,1,2,26,<ios><swift><ios8>,24034551,0.24815238307272008
31662867,"2015-07-27 20:40:05",0,51,0,0,0,<swift><nsdata><mp4>,NULL,0.24790322996783734
31361012,"2015-07-11 19:33:39",0,20,1,0,0,<ios><xcode><swift>,31361173,0.2476961084898627
25747377,"2014-09-09 14:35:40",14,1329,2,1,6,<objective-c><swift>,28420974,0.24744358247722653
28264434,"2015-02-01 15:36:38",0,85,0,1,0,<ios><iphone><swift>,NULL,0.24744358247722653
28722845,"2015-02-25 15:25:34",1,199,2,0,0,<ios><function><swift><parameters>,28723162,0.2472953565694266
29621907,"2015-04-14 07:52:22",0,63,4,2,0,<swift>,29622047,0.2471288838413932
30780602,"2015-06-11 12:19:10",0,92,1,2,0,<ios><swift><unit-testing><optional>,30781762,0.2471288838413932
32882823,"2015-10-01 08:26:19",0,17,1,0,1,<error-handling><try-catch><swift2><optional>,32883308,0.2471288838413932
28868014,"2015-03-05 00:44:23",-2,33,1,1,0,<swift><xcode6>,NULL,0.24672582869308868
28914429,"2015-03-07 11:32:26",1,53,2,1,0,<swift><optional>,28914551,0.24647866109404998
32403641,"2015-09-04 17:31:17",0,59,6,4,0,<arrays><swift>,NULL,0.24647866109404998
28142201,"2015-01-25 22:15:09",1,165,1,0,1,<swift><nsurl><nsurlrequest>,NULL,0.24619112894451162
32819625,"2015-09-28 09:26:45",0,70,1,8,0,<ios><uitableview><uiviewcontroller><swift2>,NULL,0.24619112894451162
24058543,"2014-06-05 11:05:04",10,6322,3,6,4,<ios><backwards-compatibility><swift>,NULL,0.2458524652690376
26332458,"2014-10-13 03:18:53",0,119,2,4,0,<ios><swift>,26332667,0.2458524652690376
26925348,"2014-11-14 07:53:17",1,230,3,0,0,<swift><tuples>,26925728,0.2458524652690376
32946909,"2015-10-05 10:56:55",0,68,5,1,1,<ios><uitableview><pagination><swift2>,32948419,0.24544770001949276
29968413,"2015-04-30 12:58:39",0,36,0,3,0,<ios><swift><xcode6.3.1>,NULL,0.2449553873492198
26812557,"2014-11-08 01:03:13",0,332,2,0,1,<ios><xcode><osx><swift>,26831964,0.24459326493912795
31879805,"2015-08-07 14:11:59",0,58,1,6,0,<swift><optional><google-maps-sdk-ios><didselectrowatindexpath>,NULL,0.24459326493912795
25994791,"2014-09-23 12:10:22",4,300,2,1,1,<ios><iphone><cocoa-touch><swift>,25995092,0.2443436793474883
31645956,"2015-07-27 06:07:08",1,1238,1,1,0,<swift2>,31646706,0.2443436793474883
31301266,"2015-07-08 18:51:47",-2,74,1,5,0,<ios><multithreading><swift><grand-central-dispatch>,31303809,0.24402902041594587
31217124,"2015-07-04 05:08:07",1,57,1,1,0,<objective-c><swift><optional>,31217226,0.2438138249002172
24807074,"2014-07-17 15:00:29",0,516,3,3,0,<swift><ios8>,24807238,0.24358253805464014
32270419,"2015-08-28 11:52:05",0,33,1,1,0,<swift><core-data>,32270906,0.24356314900058748
32869999,"2015-09-30 15:26:25",0,29,1,0,0,<arrays><swift2>,32870000,0.24356314900058748
31040044,"2015-06-25 02:06:03",1,90,2,0,0,<ios><swift>,NULL,0.24333328492568265
32419820,"2015-09-06 03:38:51",-3,74,1,3,0,<ios><swift><error-handling><crash>,NULL,0.24314061187746236
29725989,"2015-04-19 05:00:45",2,58,3,1,0,<swift><casting>,NULL,0.24306388749741745
31869176,"2015-08-07 03:20:17",4,218,3,0,2,<ios><swift><dictionary><optional><optional-parameters>,31869249,0.24277180088022293
24232161,"2014-06-15 17:21:42",2,160,2,0,0,<swift>,24232172,0.24253271962840164
28487328,"2015-02-12 20:39:35",0,36,2,1,0,<swift><properties>,28487663,0.24253271962840164
30799833,"2015-06-12 09:34:50",1,162,2,0,0,<ios><swift><watchkit><wkinterfacetable><wkinterfacecontroller>,30832297,0.24210704004415018
24728588,"2014-07-14 01:52:28",2,2032,3,1,0,<swift>,24730457,0.2413076220512414
26050523,"2014-09-26 01:06:46",0,89,1,0,0,<osx><swift>,26050595,0.24084394858220534
25031259,"2014-07-30 07:40:27",1,500,1,8,2,<ios><uiviewcontroller><swift><protocols>,25032196,0.24032802069416134
28744906,"2015-02-26 14:24:04",0,146,1,0,0,<ios><swift>,28745114,0.24032802069416134
24451960,"2014-06-27 12:33:32",1,360,1,0,1,<swift>,24452589,0.23975047757926443
32414091,"2015-09-05 14:17:33",0,47,3,0,0,<ios><swift><sqlite><swift2><fmdb>,32414860,0.23975047757926443
24540690,"2014-07-02 20:44:28",1,589,1,7,0,<arrays><swift>,NULL,0.2394980418773247
24170217,"2014-06-11 18:38:51",22,3618,1,2,4,<ios><swift>,24170347,0.2383604070330632
32609002,"2015-09-16 12:45:14",0,33,1,0,0,<osx><swift><dictionary><xcode6><osx-yosemite>,32609526,0.2382501246362936
26706915,"2014-11-03 02:24:16",5,586,3,4,1,<ios><swift><uiaccessibility>,32040478,0.23776552906413403
24471954,"2014-06-28 23:50:22",5,6146,3,1,1,<ios><uitableview><swift>,24493429,0.23751369202350273
27517822,"2014-12-17 03:24:16",0,663,1,2,0,<ios><swift><selector><nstimer><userinfo>,27517911,0.23751369202350273
32786559,"2015-09-25 16:20:56",1,54,1,6,1,<swift>,NULL,0.23751369202350273
33044839,"2015-10-09 18:21:29",0,15,1,0,0,<swift><function><variadic-parameter>,33044921,0.23751369202350273
28033165,"2015-01-19 20:43:38",3,105,1,0,0,<swift><optional>,28033308,0.23723924205192112
25253562,"2014-08-11 22:40:02",1,1510,1,8,1,<ios><swift><ios8><xcode6>,NULL,0.23671844703530998
31073757,"2015-06-26 12:55:21",0,63,1,0,0,<ios><swift><viewdidload><let>,NULL,0.2366656414646858
26580763,"2014-10-27 03:23:30",0,38,0,4,0,<ios><xcode><swift>,NULL,0.23653412527407341
26416230,"2014-10-17 00:51:11",0,282,1,0,0,<ios><swift><parse.com>,26419497,0.23538777785274884
28649577,"2015-02-21 18:26:43",-1,79,1,1,0,<ios><xcode><swift><xcode6>,NULL,0.23480376580106366
31967379,"2015-08-12 13:58:28",0,60,2,3,0,<ios><swift><uiview><uitextfield><uikit>,31968489,0.2337425243151432
31568741,"2015-07-22 16:22:26",2,38,1,1,1,<ios><swift><uiviewcontroller><segue>,31569562,0.2335579089225581
31134957,"2015-06-30 09:50:25",0,104,0,8,0,<ios><arrays><swift><expression><assign>,NULL,0.23238940436314032
26836915,"2014-11-10 04:46:19",0,706,1,2,0,<osx><cocoa><swift>,26837059,0.2322440514713956
27441456,"2014-12-12 10:19:08",2,272,0,0,0,<ios><memory><swift><stack><heap>,NULL,0.23174120591760392
28892368,"2015-03-06 04:31:41",0,256,1,6,0,<xcode><swift><webview><crash><mfmailcomposer>,NULL,0.23146345924760467
29113144,"2015-03-18 02:27:32",0,34,1,3,0,<swift>,NULL,0.23054365397263218
28993013,"2015-03-11 17:10:28",0,156,2,2,0,<swift><syntax><null><optional-parameters><optional>,28996779,0.23037602067762375
30170757,"2015-05-11 14:45:36",0,65,0,3,0,<ios><iphone><swift>,NULL,0.22967652619999587
25633603,"2014-09-02 22:50:07",4,938,1,0,1,<ios><swift><airprint>,NULL,0.22917798640637635
25909446,"2014-09-18 09:50:26",4,211,2,0,0,<ios><iphone><uiview><uiviewcontroller><swift>,25909734,0.22917798640637635
31235595,"2015-07-05 22:26:39",2,85,2,12,0,<swift><for-loop>,NULL,0.22917798640637635
31940327,"2015-08-11 11:17:03",1,145,1,2,0,<swift2>,31941468,0.2286473210142979
32959486,"2015-10-05 23:31:16",-1,21,2,5,0,<ios><swift>,32959674,0.22760613001137847
30069982,"2015-05-06 07:16:46",0,329,1,2,0,<xcode><swift><parse.com><pfquery><pfuser>,NULL,0.22750831500272342
31873428,"2015-08-07 08:47:59",0,30,2,0,0,<ios><swift><uitableview><google-places-api>,31873897,0.227454875606983
29326170,"2015-03-29 06:03:48",-3,523,3,4,0,<ios><swift>,29326280,0.22742119746382272
26679554,"2014-10-31 16:44:55",1,343,2,3,1,<ios><xcode><swift>,26680100,0.2264850579320735
32574047,"2015-09-14 21:14:57",0,25,0,0,0,<xcode><cocoa><delegates><swift2>,NULL,0.2264850579320735
32844934,"2015-09-29 13:11:55",0,15,1,0,0,<ios><swift><parse.com><fatal-error><profile-picture>,32845073,0.2264850579320735
29319626,"2015-03-28 16:33:12",0,30,0,0,0,<swift><null><skspritenode><bitmask><optional-values>,NULL,0.2262135927473032
24049377,"2014-06-04 23:41:04",4,285,2,0,2,<swift>,24049388,0.22577757622934086
27439723,"2014-12-12 08:39:58",8,3158,2,0,2,<swift>,27439773,0.22577757622934086
27006855,"2014-11-19 00:32:12",1,88,1,0,0,<swift>,27007623,0.22542805296153426
31551625,"2015-07-21 23:57:48",4,142,2,4,0,<ios><swift><watchkit><apple-watch><wkinterfaceimage>,31575741,0.22542805296153426
31689543,"2015-07-29 00:56:02",0,63,1,3,0,<ios><xcode><swift><uiviewcontroller><uinavigationcontroller>,31689842,0.22529531004905107
28476036,"2015-02-12 11:14:44",2,633,2,0,2,<ios><xcode><swift>,28476319,0.2249189804617849
25881342,"2014-09-17 02:30:33",-1,59,2,0,0,<ios><swift><optional>,25881564,0.2245587210122584
27185941,"2014-11-28 09:50:44",2,647,2,2,0,<swift><closures>,NULL,0.2245587210122584
26165514,"2014-10-02 16:44:19",1,223,1,1,1,<syntax><swift><semantics><optional>,26185425,0.2236617674690449
31613766,"2015-07-24 14:57:49",0,9,0,0,0,<iphone><xml><xcode><swift><rss>,NULL,0.2236617674690449
24690710,"2014-07-11 05:37:13",8,4252,3,0,3,<swift><optional>,24690831,0.2236238527392164
26667009,"2014-10-31 03:14:00",1,2350,4,0,1,<swift><uiviewcontroller>,26667122,0.2236238527392164
26204948,"2014-10-05 16:54:56",0,237,1,0,0,<ios><swift><cloudkit>,NULL,0.22268934284322003
32974989,"2015-10-06 16:26:44",0,16,1,0,0,<ios><swift>,32975667,0.22263438282899398
26811787,"2014-11-07 23:30:00",3,720,3,1,0,<arrays><swift><optional>,26815859,0.22189967159820131
24111009,"2014-06-08 21:27:13",18,16992,5,3,6,<protocols><swift><conditional-binding>,24111123,0.2215980151390536
31951334,"2015-08-11 20:26:52",2,47,1,7,0,<ios><swift><properties>,31951480,0.22140753731460427
30636583,"2015-06-04 06:34:03",0,101,1,0,0,<swift><core-data><optional>,NULL,0.22104975788032538
25040700,"2014-07-30 15:22:03",2,1782,1,4,0,<ios><arrays><cocoa-touch><generics><swift>,25040919,0.2204728858274714
28073294,"2015-01-21 17:27:36",1,166,0,1,2,<swift><in-app-purchase><iad>,NULL,0.2204728858274714
30643891,"2015-06-04 12:30:06",-2,135,3,1,0,<ios><swift><plist>,NULL,0.22004146615305986
30982935,"2015-06-22 14:45:14",0,71,1,1,0,<ios><swift><parse.com>,30984408,0.22004146615305986
26950465,"2014-11-15 20:37:26",0,101,0,9,0,<swift><ios8><xcode6.1>,NULL,0.2196478279696464
30517167,"2015-05-28 21:11:25",1,103,3,2,0,<ios><xcode><swift><optional>,30517963,0.2196478279696464
31253925,"2015-07-06 19:20:39",0,144,2,0,0,<ios><swift><segue><viewcontroller>,31268785,0.21943809652255453
28508897,"2015-02-13 21:18:16",4,57,2,2,1,<ios><swift>,NULL,0.21932759625611611
30971675,"2015-06-22 03:20:38",0,241,1,1,0,<swift><ios8><uinavigationcontroller>,30972027,0.21932759625611611
27411258,"2014-12-10 21:35:24",0,47,0,3,0,<swift><nsarray><protocols><optional><kvc>,NULL,0.21830441387726415
29369015,"2015-03-31 12:45:47",0,207,1,4,0,<ios><uitableview><swift>,29369756,0.21793912897362838
30956528,"2015-06-20 16:47:02",-2,86,1,8,0,<swift><dictionary>,30956654,0.21762645526525384
24166665,"2014-06-11 15:19:14",3,424,1,4,1,<swift><optional>,24167174,0.21692130715215244
28190631,"2015-01-28 11:05:14",4,1286,3,0,2,<arrays><swift><swift-generics><swift-extensions>,28190873,0.21635352799381463
31831395,"2015-08-05 11:35:41",0,55,1,3,1,<swift><unit-testing><optional><xctest>,NULL,0.216280419955573
